well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update
,3784327342,Kanthoga,,,,,,,-0.21413,34.87542,,,,,,,,,7/4/2005
,3784327343,Atieno,,,,,,,-0.21432,34.96149,,,,,,,,,7/4/2005
,3784327346,Ndiwa,,,,,,,-0.21736,34.87151,,,,,,,,,7/4/2005
,3784327347,Kakoth W/G,,,,,,,-0.21785,34.89924,,,,,,,,,7/4/2005
,3784327348,Bunde Dispensary,,,,,,,-0.2185,34.89971,,,,,,,,,7/4/2005
,3784327349,T.Otieno,,,,,,,-0.21894,34.90013,,,,,,,,,7/4/2005
,3784327350,Mary,,,,,,,-0.22115,34.89878,,,,,,,,,7/4/2005
,3784327352,Nyikwaliech,,,,,,,-0.22675,35.00629,,,,,,,,,7/4/2005
,3784327353,Nyikwaliech,,,,,,,-0.22743,35.00557,,,,,,,,,7/4/2005
,3784327354,Kodero,,,,,,,-0.22978,34.89514,,,,,,,,,7/4/2005
,3784327355,Adhoga,,,,,,,-0.23055,34.88794,,,,,,,,,7/4/2005
,3784327356,Kouma,,,,,,,-0.23069,34.88821,,,,,,,,,7/4/2005
,3784327557,Obura,,,,,,,-0.23077,34.88812,,,,,,,,,7/4/2005
,3784327558,Odoyo,,,,,,,-0.23102,34.88669,,,,,,,,,7/4/2005
,3784327559,Oguok,,,,,,,-0.23137,34.88803,,,,,,,,,7/4/2005
,3784327560,Full Gospel,,,,,,,-0.2318,34.89298,,,,,,,,,7/4/2005
,3784327561,Gul Women,,,,,,,-0.23185,34.88729,,,,,,,,,7/4/2005
,3784327562,Anderi,,,,,,,-0.23202,34.88883,,,,,,,,,7/4/2005
,3784327563,Mama Sarah,,,,,,,-0.23214,34.88813,,,,,,,,,7/4/2005
,3784327564,Samueli,,,,,,,-0.23253,34.88625,,,,,,,,,7/4/2005
,3784327565,"Joshua""",,,,,,,-0.23266,34.88859,,,,,,,,,7/4/2005
,3784327566,"Tom""",,,,,,,-0.23316,34.88702,,,,,,,,,7/4/2005
,3784327567,Gogo,,,,,,,-0.23383,34.88932,,,,,,,,,7/4/2005
,3784327568,Pap Women Group,,,,,,,-0.23499,34.88696,,,,,,,,,7/4/2005
,3784327569,Kanyabola,,,,,,,-0.23526,34.88823,,,,,,,,,7/4/2005
,3784327570,Kanyangoro Pri School,,,,,,,-0.23561,34.97974,,,,,,,,,7/4/2005
,3784327571,Oti,,,,,,,-0.23708,34.88991,,,,,,,,,7/4/2005
,3784327572,Otiaura,,,,,,,-0.2372,34.8894,,,,,,,,,7/4/2005
,3784327573,Ombaka,,,,,,,-0.23742,34.88405,,,,,,,,,7/4/2005
,3784327574,Nyomwaro Primary School,,,,,,,-0.23826,34.89,,,,,,,,,7/4/2005
,3784327575,Kakich,,,,,,,-0.2388,34.99838,,,,,,,,,7/4/2005
,3784327578,Kakich,,,,,,,-0.23926,34.99904,,,,,,,,,7/4/2005
,3784327579,Anderikus Opiyo,,,,,,,-0.23929,34.89006,,,,,,,,,7/4/2005
,3784327580,Ombaka Pri,,,,,,,-0.24163,34.88221,,,,,,,,,7/4/2005
,3784327581,Oyani W/G,,,,,,,-0.2438,34.88902,,,,,,,,,7/4/2005
,3784327582,,,,,,,,-0.24567,34.88869,,,,,,,,,7/4/2005
,3784327583,John,,,,,,,-0.24675,34.88169,,,,,,,,,7/4/2005
,3784327584,Ober Women Group,,,,,,,-0.24779,34.88089,,,,,,,,,7/4/2005
,3784327585,Bao Haro,,,,,,,-0.24813,34.87093,,,,,,,,,7/4/2005
,3784327586,Wangaya W/G,,,,,,,-0.25019,34.88761,,,,,,,,,7/4/2005
,3784327587,Adhiambo/,,,,,,,-0.2502,34.88017,,,,,,,,,7/4/2005
,3784327588,Pap,,,,,,,-0.2505,34.8797,,,,,,,,,7/4/2005
,3784327589,Pap W/G,,,,,,,-0.25257,34.87881,,,,,,,,,7/4/2005
,3784327590,Nyamasao Community,,,,,,,-0.25357,34.8825,,,,,,,,,7/4/2005
,3784327591,John,,,,,,,-0.25362,34.87845,,,,,,,,,7/4/2005
,3784327592,Kobare W/G,,,,,,,-0.25473,34.88256,,,,,,,,,7/4/2005
,3784327593,Ombaka School,,,,,,,-0.25474,34.87807,,,,,,,,,7/4/2005
,3784327594,Wi Got,,,,,,,-0.26163,34.88042,,,,,,,,,7/4/2005
,3784327595,Singida W/G,,,,,,,-0.26495,34.88041,,,,,,,,,7/4/2005
,3784327596,Maseno Vet,,,,,,,0.00101,34.59851,,,,,,,,,7/4/2005
,3784327597,Maseno Boys,,,,,,,0.00237,34.60789,,,,,,,,,7/4/2005
,3807039063,,,,,,,,0.6396,37.88172,,,,,,,,,7/4/2005
,3807039065,,,,,,,,0.34489,37.54919,,,,,,,,,7/4/2005
,3807039066,,,,,,,,0.47873,37.61774,,,,,,,,,7/4/2005
,3807039069,Chumviyare Primary School.,,,,,,,0.46122,37.68926,,,,,,,,,7/4/2005
,3807039070,,,,,,,,0.46132,37.68959,,,,,,,,,7/4/2005
,3807039072,Ashnil Camp,,,,,,,0.58597,37.58603,,,,,,,,,7/4/2005
,3807039073,,,,,,,,0.49102,37.61059,,,,,,,,,7/4/2005
,3807039074,,,,,,,,0.48716,37.61265,,,,,,,,,7/4/2005
,3807039075,,,,,,,,0.538,37.66532,,,,,,,,,7/4/2005
,3807039076,,,,,,,,0.50235,37.62982,,,,,,,,,7/4/2005
,3807039079,,,,,,,,0.7287,38.26565,,,,,,,,,7/4/2005
,3807039080,,,,,,,,0.72992,38.27046,,,,,,,,,7/4/2005
,3807039082,Biliqo Bulesa Conservancy,,,,,,,1.08904,38.08598,,,,,,,,,7/4/2005
,3807039084,,,,,,,,0.87158,38.47618,,,,,,,,,7/4/2005
,3807039086,,,,,,,,0.57365,38.33849,,,,,,,,,7/4/2005
,3807039087,,,,,,,,0.56768,38.34176,,,,,,,,,7/4/2005
,3807039088,,,,,,,,1.37197,39.13634,,,,,,,,,7/4/2005
,3807039089,,,,,,,,0.56759,38.33893,,,,,,,,,7/4/2005
,3807039090,,,,,,,,0.56757,38.34175,,,,,,,,,7/4/2005
,3807039092,,,,,,,,0.3169,37.51984,,,,,,,,,7/4/2005
,3807039093,,,,,,,,0.31691,37.5198,,,,,,,,,7/4/2005
,3807039094,,,,,,,,0.33951,37.50503,,,,,,,,,7/4/2005
,3807039095,,,,,,,,1.40591,39.09321,,,,,,,,,7/4/2005
,3807039096,,,,,,,,0.60647,37.67053,,,,,,,,,7/4/2005
,3807039098,,,,,,,,0.44499,37.67338,,,,,,,,,7/4/2005
,3807039099,,,,,,,,0.44495,37.67339,,,,,,,,,7/4/2005
,3807039100,Chumviyare Primary School.,,,,,,,0.44534,37.67137,,,,,,,,,7/4/2005
,3807039101,Claration Missionaries,,,,,,,0.49464,37.63931,,,,,,,,,7/4/2005
,3807039102,,,,,,,,0.55289,37.67246,,,,,,,,,7/4/2005
,3807039108,,,,,,,,0.42587,37.59964,,,,,,,,,7/4/2005
,3807039109,,,,,,,,0.89334,38.44051,,,,,,,,,7/4/2005
,3807039110,,,,,,,,1.22634,38.4789,,,,,,,,,7/4/2005
,3807039112,,,,,,,,1.72008,38.51403,,,,,,,,,7/4/2005
,3807039114,,,,,,,,0.40136,37.58899,,,,,,,,,7/4/2005
,3807039115,,,,,,,,0.50312,37.64201,,,,,,,,,7/4/2005
,3807039116,,,,,,,,0.12762,38.49767,,,,,,,,,7/4/2005
,3807039117,,,,,,,,0.12771,38.49757,,,,,,,,,7/4/2005
,3807039118,,,,,,,,0.56569,37.75694,,,,,,,,,7/4/2005
,3807039121,,,,,,,,0.50369,37.63935,,,,,,,,,7/4/2005
,3807039122,,,,,,,,0.31154,38.20159,,,,,,,,,7/4/2005
,3807039123,,,,,,,,0.40613,37.6843,,,,,,,,,7/4/2005
,3807039124,,,,,,,,0.36778,37.56175,,,,,,,,,7/4/2005
,3807039134,None,,,,,,,0.32138,38.20192,,,,,,,,,7/4/2005
,3807039135,,,,,,,,1.01716,39.10738,,,,,,,,,7/4/2005
,3807039137,,,,,,,,0.31836,38.20913,,,,,,,,,7/4/2005
,3807039142,,,,,,,,0.34609,37.55919,,,,,,,,,7/4/2005
,3807039143,Kind Fund Ngaremara,,,,,,,0.50801,37.64219,,,,,,,,,7/4/2005
,3807039146,,,,,,,,0.47943,37.65034,,,,,,,,,7/4/2005
,3807039147,,,,,,,,1.0831,38.03925,,,,,,,,,7/4/2005
,3807039149,,,,,,,,0.94191,38.62246,,,,,,,,,7/4/2005
,3807039150,,,,,,,,0.19413,38.36184,,,,,,,,,7/4/2005
,3807039151,,,,,,,,0.19415,38.3613,,,,,,,,,7/4/2005
,3807039153,,,,,,,,0.75483,38.52568,,,,,,,,,7/4/2005
,3807039154,,,,,,,,0.57233,38.20605,,,,,,,,,7/4/2005
,3807043957,,,,,,,,0.43465,37.59611,,,,,,,,,7/4/2005
,3807043958,Livestock Marketing Department (Defunct),,,,,,,0.34848,37.55573,,,,,,,,,7/4/2005
,3807043965,,,,,,,,0.56689,37.24017,,,,,,,,,7/4/2005
,3807043974,,,,,,,,0.69926,37.12427,,,,,,,,,7/4/2005
,3807043979,Ack,,,,,,,0.46329,37.60915,,,,,,,,,7/4/2005
,3807043980,,,,,,,,0.46127,37.6064,,,,,,,,,7/4/2005
,3807043981,,,,,,,,0.86369,38.48479,,,,,,,,,7/4/2005
,3807043984,,,,,,,,0.52957,37.66411,,,,,,,,,7/4/2005
,3807043985,,,,,,,,0.52798,37.66269,,,,,,,,,7/4/2005
,3807043986,,,,,,,,0.41592,37.55811,,,,,,,,,7/4/2005
,3807043988,,,,,,,,1.07096,38.67754,,,,,,,,,7/4/2005
,3807043991,,,,,,,,0.45509,37.44115,,,,,,,,,7/4/2005
,3807043992,Catholic Mission,,,,,,,0.45512,37.4412,,,,,,,,,7/4/2005
,3807043996,,,,,,,,0.37237,38.2171,,,,,,,,,7/4/2005
,3807043997,,,,,,,,0.57914,37.76441,,,,,,,,,7/4/2005
,3807044000,,,,,,,,0.50046,37.68408,,,,,,,,,7/4/2005
,3807044005,Ndugu Zangu Christian Community Charitable Trust,,,,,,,0.61615,36.95752,,,,,,,,,7/4/2005
,3807044006,Catholic Diocese Of Isiolo,,,,,,,0.51891,37.64072,,,,,,,,,7/4/2005
,3807044007,Galmadido Primary School,,,,,,,0.53017,37.63419,,,,,,,,,7/4/2005
,3807044008,,,,,,,,0.36616,37.43481,,,,,,,,,7/4/2005
,3807044009,,,,,,,,0.49942,37.64761,,,,,,,,,7/4/2005
,3807044010,,,,,,,,0.50003,37.64827,,,,,,,,,7/4/2005
,3807044011,,,,,,,,0.50339,37.64756,,,,,,,,,7/4/2005
,3807044012,,,,,,,,0.50404,37.64694,,,,,,,,,7/4/2005
,3807044013,,,,,,,,0.50519,37.64822,,,,,,,,,7/4/2005
,3807044014,,,,,,,,0.50399,37.64399,,,,,,,,,7/4/2005
,3807044015,,,,,,,,0.49945,37.64219,,,,,,,,,7/4/2005
,3807044016,,,,,,,,0.50554,37.64959,,,,,,,,,7/4/2005
,3807044017,,,,,,,,0.50223,37.64898,,,,,,,,,7/4/2005
,3807044018,Ngaremara High School,,,,,,,0.50044,37.62151,,,,,,,,,7/4/2005
,3807044019,Ngaremara Primary School,,,,,,,0.50755,37.64865,,,,,,,,,7/4/2005
,3807044021,,,,,,,,0.50189,37.64386,,,,,,,,,7/4/2005
,3807044024,,,,,,,,0.60153,37.76264,,,,,,,,,7/4/2005
,3807044025,,,,,,,,1.10876,38.17927,,,,,,,,,7/4/2005
,3807044026,,,,,,,,1.10838,38.17898,,,,,,,,,7/4/2005
,3807044031,,,,,,,,0.50739,37.64283,,,,,,,,,7/4/2005
,3807044035,,,,,,,,0.26012,38.24019,,,,,,,,,7/4/2005
,3807044036,,,,,,,,0.25646,38.24642,,,,,,,,,7/4/2005
,3807044037,,,,,,,,0.25869,38.24224,,,,,,,,,7/4/2005
,3807044042,,,,,,,,0.3805,37.57232,,,,,,,,,7/4/2005
,3807044045,,,,,,,,0.50253,37.65112,,,,,,,,,7/4/2005
,3807044046,,,,,,,,0.49927,37.65096,,,,,,,,,7/4/2005
,3807044047,,,,,,,,0.50148,37.65179,,,,,,,,,7/4/2005
,3807044048,,,,,,,,0.68756,38.39641,,,,,,,,,7/4/2005
,3807044050,,,,,,,,0.68841,38.41495,,,,,,,,,7/4/2005
,3807044051,,,,,,,,0.3149,38.20496,,,,,,,,,7/4/2005
,3807044052,,,,,,,,0.43953,37.5886,,,,,,,,,7/4/2005
,3807044053,,,,,,,,0.47395,37.6283,,,,,,,,,7/4/2005
,3807044054,Tuale Primary School,,,,,,,0.74402,37.1191,,,,,,,,,7/4/2005
,3807044056,,,,,,,,1.54561,38.77897,,,,,,,,,7/4/2005
,3807044058,,,,,,,,1.73084,38.60993,,,,,,,,,7/4/2005
,3807044060,,,,,,,,0.57283,38.08015,,,,,,,,,7/4/2005
,3807044061,,,,,,,,0.5172,37.66375,,,,,,,,,7/4/2005
,3807044062,,,,,,,,0.5548,37.67867,,,,,,,,,7/4/2005
,3807044063,,,,,,,,0.33301,37.55289,,,,,,,,,7/4/2005
,3807044064,,,,,,,,0.60172,37.76239,,,,,,,,,7/4/2005
,3807352334,Kamae Water Project,,,,,,,-0.84579,36.61918,,,,,,,,,7/4/2005
,3807352335,Gathwariga Water Project,,,,,,,-0.85103,36.60598,,,,,,,,,7/4/2005
,3807352336,Soko Water Project,,,,,,,-0.88595,36.59629,,,,,,,,,7/4/2005
,3807352338,Kinale Water Project,,,,,,,-0.90313,36.63339,,,,,,,,,7/4/2005
,3807352339,Kinga'Tua Water Project,,,,,,,-0.93466,36.60911,,,,,,,,,7/4/2005
,3807352344,Gadwasco,,,,,,,-0.98512,36.8312,,,,,,,,,7/4/2005
,3807352345,None In Place,,,,,,,-0.98867,36.68595,,,,,,,,,7/4/2005
,3807352346,Kambaa Githogoiyo Water Project,,,,,,,-0.99175,36.65416,,,,,,,,,7/4/2005
,3807352347,Ituru School,,,,,,,-0.99459,36.90111,,,,,,,,,7/4/2005
,3807352348,Kambaa Githogoiyo Water Project,,,,,,,-0.99485,36.65638,,,,,,,,,7/4/2005
,3807352349,Gaswasco,,,,,,,-0.99526,36.84928,,,,,,,,,7/4/2005
,3807352350,Muhoho School,,,,,,,-1.00108,36.8295,,,,,,,,,7/4/2005
,3807352351,Muhoho School,,,,,,,-1.00109,36.8314,,,,,,,,,7/4/2005
,3807352352,Kirenga Water Project,,,,,,,-1.00749,36.63719,,,,,,,,,7/4/2005
,3807352353,Nyamweru Water Project,,,,,,,-1.00784,36.64677,,,,,,,,,7/4/2005
,3807352354,Kirenga Water Project,,,,,,,-1.00838,36.63142,,,,,,,,,7/4/2005
,3807352355,Kirenga Water Project,,,,,,,-1.00839,36.62647,,,,,,,,,7/4/2005
,3807352356,Gaswasco,,,,,,,-1.01088,36.89864,,,,,,,,,7/4/2005
,3807354657,Gatundu County Coucil,,,,,,,-1.01127,36.90359,,,,,,,,,7/4/2005
,3807354658,Kongothiria Community Water Project,,,,,,,-1.01404,36.63373,,,,,,,,,7/4/2005
,3807354659,Gatundu Hospital,,,,,,,-1.01478,36.90666,,,,,,,,,7/4/2005
,3807354660,Gaswasco,,,,,,,-1.01688,36.84781,,,,,,,,,7/4/2005
,3807354662,Muthiga/Mukinyi,,,,,,,-1.01816,36.9153,,,,,,,,,7/4/2005
,3807354663,Githirion Water Project,,,,,,,-1.02246,36.65009,,,,,,,,,7/4/2005
,3807354664,Githirioni Water Project,,,,,,,-1.02268,36.65324,,,,,,,,,7/4/2005
,3807354665,Kongothiria Water Project,,,,,,,-1.02649,36.62386,,,,,,,,,7/4/2005
,3807354666,Gituamba Borehole Water Project,,,,,,,-1.02655,36.63325,,,,,,,,,7/4/2005
,3807354667,Ndula W&S Project,,,,,,,-1.02673,37.24618,,,,,,,,,7/4/2005
,3807354668,Githirioni Water Project,,,,,,,-1.02753,36.65193,,,,,,,,,7/4/2005
,3807354669,Karia-Ini Water Project,,,,,,,-1.03117,36.6471,,,,,,,,,7/4/2005
,3807354671,Githioro Water Project,,,,,,,-1.03317,36.61822,,,,,,,,,7/4/2005
,3807354672,Chaka Water Project,,,,,,,-1.03495,36.62823,,,,,,,,,7/4/2005
,3807354674,Daniel Mburu Muchiri,,,,,,,-1.04046,36.63881,,,,,,,,,7/4/2005
,3807354678,Macharia Fredrick,,,,,,,-1.04767,36.63652,,,,,,,,,7/4/2005
,3807354680,Limuru W/S Co Ltd,,,,,,,-1.04895,36.61613,,,,,,,,,7/4/2005
,3807354700,Alice Wangui Njuguna,,,,,,,-1.05382,36.63437,,,,,,,,,7/4/2005
,3807354701,Patrick Kimemia,,,,,,,-1.05466,36.63185,,,,,,,,,7/4/2005
,3807354702,Kahuguini,,,,,,,-1.05474,36.94032,,,,,,,,,7/4/2005
,3807354703,Gaswasco,,,,,,,-1.05533,36.94728,,,,,,,,,7/4/2005
,3807354704,Githunguri W/S Co Ltd,,,,,,,-1.05652,36.77926,,,,,,,,,7/4/2005
,3807354705,Kiaheho Cbo,,,,,,,-1.05676,37.0049,,,,,,,,,7/4/2005
,3807354707,Githunguri W/S Co Ltd,,,,,,,-1.05797,36.77829,,,,,,,,,7/4/2005
,3807354708,Magogoni Cbo,,,,,,,-1.05872,37.26947,,,,,,,,,7/4/2005
,3807354710,Catholic Church,,,,,,,-1.06138,37.28285,,,,,,,,,7/4/2005
,3807354713,Kiwasco,,,,,,,-1.06251,37.23724,,,,,,,,,7/4/2005
,3807354714,Bibirioni Water Project,,,,,,,-1.06285,36.62392,,,,,,,,,7/4/2005
,3807354715,Waingere W/S Project,,,,,,,-1.06406,36.71988,,,,,,,,,7/4/2005
,3807354717,Githunguri W/S Co Ltd,,,,,,,-1.07153,36.87758,,,,,,,,,7/4/2005
,3807354718,Gatuanyaga Cbo,,,,,,,-1.07193,37.17551,,,,,,,,,7/4/2005
,3807354719,Mirimaini Cbo,,,,,,,-1.07586,36.99851,,,,,,,,,7/4/2005
,3807354721,14Falls C.B.O,,,,,,,-1.0772,37.24714,,,,,,,,,7/4/2005
,3807354723,Paul Ruphas,,,,,,,-1.08098,36.63026,,,,,,,,,7/4/2005
,3807354724,Eunice Nyambura,,,,,,,-1.0815,36.62943,,,,,,,,,7/4/2005
,3807354725,Bibirioni Water Project,,,,,,,-1.08265,36.62175,,,,,,,,,7/4/2005
,3807354726,Bibirioni Water Project,,,,,,,-1.08941,36.62839,,,,,,,,,7/4/2005
,3807354727,Bibirioni Water Project,,,,,,,-1.09099,36.6256,,,,,,,,,7/4/2005
,3807354728,Rujuasco,,,,,,,-1.09388,37.00388,,,,,,,,,7/4/2005
,3807354729,Gichungo Farmers Ass Water Project,,,,,,,-1.09515,36.7635,,,,,,,,,7/4/2005
,3807354730,Ngoliba W/P,,,,,,,-1.09724,37.33327,,,,,,,,,7/4/2005
,3807354732,C.Nganga,,,,,,,-1.10285,37.0095,,,,,,,,,7/4/2005
,3807354733,Alice Njoki,,,,,,,-1.10577,36.64042,,,,,,,,,7/4/2005
,3807354734,Lucy Njeri,,,,,,,-1.10801,36.63976,,,,,,,,,7/4/2005
,3807354735,Murera Cbo,,,,,,,-1.10806,36.94031,,,,,,,,,7/4/2005
,3807354737,Moses Kaindi,,,,,,,-1.10909,36.63016,,,,,,,,,7/4/2005
,3807354738,Kamirithu Water Project,,,,,,,-1.10979,36.62892,,,,,,,,,7/4/2005
,3807354739,Peninah Mumo,,,,,,,-1.11212,36.63936,,,,,,,,,7/4/2005
,3807354740,Kamirithu Water Project,,,,,,,-1.1148,36.6258,,,,,,,,,7/4/2005
,3807354741,James Gaitho,,,,,,,-1.11506,36.64456,,,,,,,,,7/4/2005
,3807354743,Kamirithu Water Project,,,,,,,-1.11639,36.62914,,,,,,,,,7/4/2005
,3807354744,Kenyatta Rd Cbo,,,,,,,-1.1195,37.00248,,,,,,,,,7/4/2005
,3807354745,Rujueasco,,,,,,,-1.1198,36.95925,,,,,,,,,7/4/2005
,3807354746,Kamirithu Water Project,,,,,,,-1.11992,36.62888,,,,,,,,,7/4/2005
,3807354750,Mugutha Neighberhood,,,,,,,-1.12286,36.98051,,,,,,,,,7/4/2005
,3807354752,Mustard Sweet Waters Company,,,,,,,-1.12323,37.01605,,,,,,,,,7/4/2005
,3807354755,Mustard Sweet Waters,,,,,,,-1.12439,37.01506,,,,,,,,,7/4/2005
,3807354756,Ngenia Ndiuni Water Project,,,,,,,-1.12481,36.62573,,,,,,,,,7/4/2005
,3807356257,Rwamburi Water Project,,,,,,,-1.12693,36.58496,,,,,,,,,7/4/2005
,3807356258,Mustard Sweet Waters Company,,,,,,,-1.12702,37.00758,,,,,,,,,7/4/2005
,3807356260,Pcea Church Kamandura,,,,,,,-1.12759,36.63315,,,,,,,,,7/4/2005
,3807356261,Cdf,,,,,,,-1.12799,37.00702,,,,,,,,,7/4/2005
,3807356263,Mustard Company,,,,,,,-1.12956,37.00198,,,,,,,,,7/4/2005
,3807356264,Privaye,,,,,,,-1.12965,36.95909,,,,,,,,,7/4/2005
,3807356266,Theta Hydro,,,,,,,-1.13029,37.00667,,,,,,,,,7/4/2005
,3807356267,Kagongo Water Project,,,,,,,-1.13264,36.82327,,,,,,,,,7/4/2005
,3807356269,Nyaga,,,,,,,-1.13292,36.97858,,,,,,,,,7/4/2005
,3807356270,Mustard Sweet Waters,,,,,,,-1.1331,37.02438,,,,,,,,,7/4/2005
,3807356271,Mustard Company,,,,,,,-1.13445,36.99925,,,,,,,,,7/4/2005
,3807356272,Mustard Company,,,,,,,-1.13499,37.00185,,,,,,,,,7/4/2005
,3807356273,Mustard Company,,,,,,,-1.13618,37.02531,,,,,,,,,7/4/2005
,3807356274,Mustard Company,,,,,,,-1.1364,36.99959,,,,,,,,,7/4/2005
,3807356275,Rujwasco,,,,,,,-1.13642,36.97973,,,,,,,,,7/4/2005
,3807356276,J.Gitau,,,,,,,-1.13667,36.97278,,,,,,,,,7/4/2005
,3807356278,Mustard Company,,,,,,,-1.13746,37.00324,,,,,,,,,7/4/2005
,3807356279,Spinners&Spinners,,,,,,,-1.13923,36.956,,,,,,,,,7/4/2005
,3807356281,Rujuwasco,,,,,,,-1.14043,37.00454,,,,,,,,,7/4/2005
,3807356282,Kawaida,,,,,,,-1.14082,36.75427,,,,,,,,,7/4/2005
,3807356283,Kawainda,,,,,,,-1.1409,36.75433,,,,,,,,,7/4/2005
,3807356284,Mustard Company,,,,,,,-1.14096,37.0103,,,,,,,,,7/4/2005
,3807356285,Kiambaa Kawaida Water Project,,,,,,,-1.14099,36.75413,,,,,,,,,7/4/2005
,3807356286,Nderu Water Dev Society,,,,,,,-1.14121,36.59834,,,,,,,,,7/4/2005
,3807356288,Joseph,,,,,,,-1.14203,36.98032,,,,,,,,,7/4/2005
,3807356289,Muturi,,,,,,,-1.14206,36.99772,,,,,,,,,7/4/2005
,3807356290,S.Komu,,,,,,,-1.14223,37.06406,,,,,,,,,7/4/2005
,3807356292,S.Komu,,,,,,,-1.14261,37.06322,,,,,,,,,7/4/2005
,3807356293,Gathathi,,,,,,,-1.14327,36.97289,,,,,,,,,7/4/2005
,3807356295,Kariuki,,,,,,,-1.14378,36.98528,,,,,,,,,7/4/2005
,3807356297,Ngaita Water Project,,,,,,,-1.14404,36.81775,,,,,,,,,7/4/2005
,3807356299,Thika Council,,,,,,,-1.14438,37.06886,,,,,,,,,7/4/2005
,3807356300,Mwanamukia Water Project,,,,,,,-1.14479,36.66053,,,,,,,,,7/4/2005
,3807356301,Gloria Welfare,,,,,,,-1.14493,36.97116,,,,,,,,,7/4/2005
,3807356302,Ruiru High,,,,,,,-1.14625,36.95917,,,,,,,,,7/4/2005
,3807356304,Mustard Sweet Waters Company,,,,,,,-1.14693,37.0156,,,,,,,,,7/4/2005
,3807356306,Lydia Ndungu,,,,,,,-1.14739,36.6597,,,,,,,,,7/4/2005
,3807356307,W.Kimani,,,,,,,-1.14759,36.95783,,,,,,,,,7/4/2005
,3807356309,Mwanamuikia Water Project,,,,,,,-1.14789,36.66508,,,,,,,,,7/4/2005
,3807356312,Kiambaa Kawaida Water Project,,,,,,,-1.14874,36.75125,,,,,,,,,7/4/2005
,3807356313,Rironi Water Project,,,,,,,-1.14909,36.63563,,,,,,,,,7/4/2005
,3807356314,J.Githua,,,,,,,-1.14924,36.94493,,,,,,,,,7/4/2005
,3807356315,J.Githua,,,,,,,-1.14926,36.94501,,,,,,,,,7/4/2005
,3807356317,Private,,,,,,,-1.15025,36.94356,,,,,,,,,7/4/2005
,3807356319,W.Mburu,,,,,,,-1.15077,36.96713,,,,,,,,,7/4/2005
,3807356320,S.Mureithi,,,,,,,-1.1508,37.02858,,,,,,,,,7/4/2005
,3807356322,B.Mwaniki,,,,,,,-1.15092,36.93704,,,,,,,,,7/4/2005
,3807356324,Private,,,,,,,-1.15124,36.94368,,,,,,,,,7/4/2005
,3807356325,Ndumberi Water Community Project,,,,,,,-1.1515,36.80492,,,,,,,,,7/4/2005
,3807356326,Wataalam Cbo,,,,,,,-1.15178,36.94548,,,,,,,,,7/4/2005
,3807356327,Mr.Ngunjiri,,,,,,,-1.15218,36.99203,,,,,,,,,7/4/2005
,3807356329,Kabuku,,,,,,,-1.15249,36.66903,,,,,,,,,7/4/2005
,3807356333,Spinners,,,,,,,-1.1539,36.95703,,,,,,,,,7/4/2005
,3807356336,Btl Cbo,,,,,,,-1.15402,36.90928,,,,,,,,,7/4/2005
,3807356337,Gitothua Cbo,,,,,,,-1.15408,36.93032,,,,,,,,,7/4/2005
,3807356338,Btl Cbo,,,,,,,-1.15417,36.90933,,,,,,,,,7/4/2005
,3807356339,Private,,,,,,,-1.15421,36.94181,,,,,,,,,7/4/2005
,3807356341,Githunguri H/S,,,,,,,-1.15477,36.93862,,,,,,,,,7/4/2005
,3807356343,Nderu Water Dev Society,,,,,,,-1.15498,36.59059,,,,,,,,,7/4/2005
,3807356344,Private,,,,,,,-1.15533,36.94463,,,,,,,,,7/4/2005
,3807356345,Kwihota,,,,,,,-1.15536,36.98253,,,,,,,,,7/4/2005
,3807356347,Baraka Private,,,,,,,-1.15566,36.94173,,,,,,,,,7/4/2005
,3807356348,Btl C. Center,,,,,,,-1.15585,36.91454,,,,,,,,,7/4/2005
,3807356349,Rironi Water Project,,,,,,,-1.15594,36.6368,,,,,,,,,7/4/2005
,3807356351,Private Owner,,,,,,,-1.15621,36.94361,,,,,,,,,7/4/2005
,3807356356,Fortjesus Cbo,,,,,,,-1.15732,36.94799,,,,,,,,,7/4/2005
,3807358157,Pefa Church,,,,,,,-1.15746,36.94222,,,,,,,,,7/4/2005
,3807358158,Gicoya Dvt.,,,,,,,-1.1575,36.96101,,,,,,,,,7/4/2005
,3807358159,Rironi Water Project,,,,,,,-1.15777,36.62485,,,,,,,,,7/4/2005
,3807358161,Rironi Water Project,,,,,,,-1.1584,36.6453,,,,,,,,,7/4/2005
,3807358162,Njogu,,,,,,,-1.15892,36.98514,,,,,,,,,7/4/2005
,3807358163,J.Njogu,,,,,,,-1.15893,36.98529,,,,,,,,,7/4/2005
,3807358164,Private,,,,,,,-1.15894,36.94977,,,,,,,,,7/4/2005
,3807358166,Ndumberi Water Community Project,,,,,,,-1.1593,36.80801,,,,,,,,,7/4/2005
,3807358168,Kenafric Bakery,,,,,,,-1.15979,36.95773,,,,,,,,,7/4/2005
,3807358171,Kihunguro A.P Cbo B/H,,,,,,,-1.15993,36.95237,,,,,,,,,7/4/2005
,3807358172,Sarah Karingi,,,,,,,-1.16005,36.93622,,,,,,,,,7/4/2005
,3807358175,Nyambura,,,,,,,-1.16192,36.95654,,,,,,,,,7/4/2005
