well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update,water_quality,ec,tds,salinity,chloride,fluoride
,3065,Nanaam 1,Kenya,Turkana,,,,,4.2111,34.5361,,,70.0,,,Acacia Water,Turkanadata,,,,,,,,
,3066,Red Cross,Kenya,Turkana,,,,,4.21129,34.35667,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3067,Nscc-Bh,Kenya,Turkana,,,,,4.21134,34.34533,,2.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3068,Lotumamong 1,Kenya,Turkana,,,,,4.21138,34.32378,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3069,St. John Parish,Kenya,Turkana,,,,,4.2114,34.35046,,15.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3070,Napuslem-Nanam,Kenya,Turkana,,,,,4.21209,34.56418,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3071,Locherekal  Bh1,Kenya,Turkana,,,,,4.21216,34.35781,,0.8,,,,Acacia Water,Turkanadata,,,,1050,,,,
,3072,Well Water Bolehole,Kenya,Turkana,,,,,4.21242,34.3497,,32.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3073,Well Waters Bh2,Kenya,Turkana,,,,,4.21243,34.34988,,18.66,,,,Acacia Water,Turkanadata,,,,,,,,
,3074,Kay Bh,Kenya,Turkana,,,,,4.21275,34.37186,,3.3,,,,Acacia Water,Turkanadata,,,,,,,,
,3075,Link-Compound,Kenya,Turkana,,,,,4.21277,34.34761,,3.9,,,,Acacia Water,Turkanadata,,,,,,,,
,3076,Ang???ria,Kenya,Turkana,,,,,4.21324,35.48729,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3077,Icrc Bh2,Kenya,Turkana,,,,,4.2133,34.35691,,2.24,,,,Acacia Water,Turkanadata,,,,,,,,
,3078,Nabilinga-Nanam,Kenya,Turkana,,,,,4.21377,34.55821,,0.6,,,,Acacia Water,Turkanadata,,,,,,,,
,3079,Nanaam 3,Kenya,Turkana,,,,,4.2139,34.5306,,,130.0,,,Acacia Water,Turkanadata,,,,,,,,
,3080,Natoo,Kenya,Turkana,,,,,4.21403,35.76308,,13.0,40.0,,,Acacia Water,Turkanadata,,,,800,,,,
,3081,Icrc Compound Bh 1,Kenya,Turkana,,,,,4.21409,34.35599,,6.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3082,Nakitoekakumon,Kenya,Turkana,,,,,4.21571,35.35824,,,,,,Acacia Water,Turkanadata,,,,1150,,,,
,3083,Nanaam 2,Kenya,Turkana,,,,,4.2167,34.5333,,,130.0,,,Acacia Water,Turkanadata,,,,,,,,
,3084,Nanaam 4,Kenya,Turkana,,,,,4.2167,34.5306,,21.0,130.0,,,Acacia Water,Turkanadata,,,,,,,,
,3085,,Kenya,Turkana,,,,,4.21972,35.29758,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3086,Lochore Lupe,Kenya,Turkana,,,,,4.2333,35.6667,,4.0,110.0,,,Acacia Water,Turkanadata,,,,,,,,
,3087,Icrc Bh3,Kenya,Turkana,,,,,4.2436,34.3884,,3.4,,,,Acacia Water,Turkanadata,,,,,,,,
,3088,Lokitaung Hospital,Kenya,Turkana,,,,,4.26025,35.75369,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3089,Shabaha Lokitaung,Kenya,Turkana,,,,,4.26199,35.7408,,22.0,60.0,,,Acacia Water,Turkanadata,,,,1370,,,,
,3090,Lochoredome Borehole,Kenya,Turkana,,,,,4.26401,35.67037,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3091,Shabaha Lokitaung,Kenya,Turkana,,,,,4.26462,35.74002,,71.0,35.0,,,Acacia Water,Turkanadata,,,,,,,,
,3092,Nakapelewoi 1,Kenya,Turkana,,,,,4.2667,35.3375,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3093,Mowd,Kenya,Turkana,,,,,4.26679,35.75464,,1.36,38.0,,,Acacia Water,Turkanadata,,,,1740,,,,
,3094,Catholic Parish,Kenya,Turkana,,,,,4.26982,35.7529,,32.0,,,,Acacia Water,Turkanadata,,,,1350,,,,
,3095,Namorotot,Kenya,Turkana,,,,,4.27049,35.81293,,,,,,Acacia Water,Turkanadata,,,,670,,,,
,3096,Salvation Army,Kenya,Turkana,,,,,4.27128,35.74817,,3.6,65.0,,,Acacia Water,Turkanadata,,,,,,,,
,3097,Lokitaung,Kenya,Turkana,,,,,4.27222,35.76333,,,8.0,,,Acacia Water,Turkanadata,,,,,,,,
,3098,Mlango,Kenya,Turkana,,,,,4.27254,35.81858,,3.96,35.0,,,Acacia Water,Turkanadata,,,,830,,,,
,3099,Lokitaung Borehole,Kenya,Turkana,,,,,4.27326,35.74567,,,,,,Acacia Water,Turkanadata,,,,1480,,,,
,3100,Nakalale BH,Kenya,Turkana,,,,,4.27331,35.74657,,2.4,,,,Acacia Water,Turkanadata,,,,1450,,,,
,3101,,Kenya,Turkana,,,,,4.27396,35.74746,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3102,BH2E Lopur,Kenya,Turkana,,,,,4.27428,35.82046,,6.78,228.0,,,Acacia Water,Turkanadata,,,,1260,776,,,
,3103,Lokitaung,Kenya,Turkana,,,,,4.275,35.205,,2.46,38.0,,,Acacia Water,Turkanadata,,,,,,,,
,3104,Lowarengak,Kenya,Turkana,,,,,4.275,35.825,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,3105,Loarengak Water Supply,Kenya,Turkana,,,,,4.27532,35.81766,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3106,St Patrick Nomadic Sch,Kenya,Turkana,,,,,4.27698,35.73535,,,,,,Acacia Water,Turkanadata,,,,2080,,,,
,3107,St Patrick Nomadic Sch,Kenya,Turkana,,,,,4.27746,35.73577,,,80.0,,,Acacia Water,Turkanadata,,,,1966,,,,
,3108,,Kenya,Turkana,,,,,4.27818,35.74026,,1.2,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,3109,Muria CEPSA,Kenya,Turkana,,,,,4.27822,34.63558,,,180.0,,,Acacia Water,Turkanadata,,,,,,,,
,3110,Nakabaran BH,Kenya,Turkana,,,,,4.27867,35.8914,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3111,Nangole Borehole,Kenya,Turkana,,,,,4.27942,35.86198,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3112,Lowarengak,Kenya,Turkana,,,,,4.27946,35.88208,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3113,,Kenya,Turkana,,,,,4.27971,35.73461,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3114,D. Of Lodwar,Kenya,Turkana,,,,,4.2833,34.7167,,,130.0,,,Acacia Water,Turkanadata,,,,,,,,
,3115,Nc 39,Kenya,Turkana,,,,,4.2833,34.3111,,2.28,103.0,,,Acacia Water,Turkanadata,,,,,,,,
,3116,Lowarengak 2,Kenya,Turkana,,,,,4.2875,35.8708,,,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,3117,Lokodakumor,Kenya,Turkana,,,,,4.28861,35.10917,,2.4,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,3118,Lowarengak,Kenya,Turkana,,,,,4.2889,35.8708,,,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,3119,Nakapelewoi,Kenya,Turkana,,,,,4.29583,35.29167,,,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,3120,Nasinyono,Kenya,Turkana,,,,,4.29648,34.95712,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3121,Lomareng,Kenya,Turkana,,,,,4.29722,35.66336,,1.8,100.0,,,Acacia Water,Turkanadata,,,,1110,,,,
,3122,Lokwii,Kenya,Turkana,,,,,4.29778,35.17028,,,75.0,,,Acacia Water,Turkanadata,,,,,,,,
,3123,Nasinyono,Kenya,Turkana,,,,,4.29779,34.9388,,,48.0,,,Acacia Water,Turkanadata,,,,,,,,
,3124,Kaalem Borehole,Kenya,Turkana,,,,,4.3005,35.5982,,2.4,,,,Acacia Water,Turkanadata,,,,1180,,,,
,3125,Nasinyono,Kenya,Turkana,,,,,4.30161,34.94152,,,150.0,,,Acacia Water,Turkanadata,,,,,,,,
,3126,Kaalem,Kenya,Turkana,,,,,4.30193,35.5984,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3127,Bringan I,Kenya,Turkana,,,,,4.30449,35.86633,,1.2,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,3128,Kaalem,Kenya,Turkana,,,,,4.30588,35.59797,,0.8,80.0,,,Acacia Water,Turkanadata,,,,2150,,,,
,3129,Kaalem,Kenya,Turkana,,,,,4.30592,35.59676,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3130,Piringan,Kenya,Turkana,,,,,4.30718,35.86558,,0.65,,,,Acacia Water,Turkanadata,,,,,,,,
,3131,Manalong'oria BH,Kenya,Turkana,,,,,4.31231,35.72139,,0.6,95.0,,,Acacia Water,Turkanadata,,,,1920,,,,
,3132,Nakapelewoi Borehole,Kenya,Turkana,,,,,4.31347,35.43147,,0.85,,,,Acacia Water,Turkanadata,,,,1220,,,,
,3133,Nakapelewoi 2,Kenya,Turkana,,,,,4.31549,35.43058,,13.9,70.0,,,Acacia Water,Turkanadata,,,,2680,,,,
,3134,Ng???kumemeye,Kenya,Turkana,,,,,4.31609,35.31609,,1.2,,,,Acacia Water,Turkanadata,,,,1080,,,,
,3135,Nakeruman,Kenya,Turkana,,,,,4.32197,34.30969,,,120.0,,,Acacia Water,Turkanadata,,,,,,,,
,3136,Bringan,Kenya,Turkana,,,,,4.32278,35.875,,,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,3137,Kachoda Borehole,Kenya,Turkana,,,,,4.32295,35.67153,,0.9,100.0,,,Acacia Water,Turkanadata,,,,650,,,,
,3138,Kachoda,Kenya,Turkana,,,,,4.32362,35.6693,,2.67,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,3139,Manalong???ria,Kenya,Turkana,,,,,4.32413,35.71501,,,,,,Acacia Water,Turkanadata,,,,2460,,,,
,3140,Lokitaung Mission 2,Kenya,Turkana,,,,,4.32597,35.71786,,,25.0,,,Acacia Water,Turkanadata,,,,1720,,,,
,3141,Kachoda,Kenya,Turkana,,,,,4.32609,35.66867,,2.9,,,,Acacia Water,Turkanadata,,,,1220,,,,
,3142,Naiyanakabaran,Kenya,Turkana,,,,,4.33048,35.89784,,,,,,Acacia Water,Turkanadata,,,,10020,,,,
,3143,Lotikipi Unesco,Kenya,Turkana,,,,,4.33566,34.69382,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3144,Kajokjok,Kenya,Turkana,,,,,4.34425,35.5903,,0.6,,,,Acacia Water,Turkanadata,,,,1700,,,,
,3145,Kaaleng Water Supply,Kenya,Turkana,,,,,4.36951,35.55157,,9.0,,,,Acacia Water,Turkanadata,,,,830,,,,
,3146,Kopotia Borehole,Kenya,Turkana,,,,,4.38062,35.49677,,1.02,,,,Acacia Water,Turkanadata,,,,2600,,,,
,3147,Lochwarengan,Kenya,Turkana,,,,,4.39106,35.72593,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3148,Lochwarengan,Kenya,Turkana,,,,,4.39196,35.72741,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3149,Nadapal Ap Camp,Kenya,Turkana,,,,,4.39356,34.29702,,,132.0,,,Acacia Water,Turkanadata,,,,1400,,,,
,3150,Kopotia 2,Kenya,Turkana,,,,,4.40127,35.52359,,,,,,Acacia Water,Turkanadata,,,,640,,,,
,3151,Karioreng,Kenya,Turkana,,,,,4.40269,35.58992,,,,,,Acacia Water,Turkanadata,,,,1310,,,,
,3152,Adapal,Kenya,Turkana,,,,,4.40509,34.29227,,,,,,Acacia Water,Turkanadata,,,,1010,,,,
,3153,Kapotia,Kenya,Turkana,,,,,4.4153,35.4611,,1.5,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,3154,Karubagorok,Kenya,Turkana,,,,,4.41666,35.43333,,,125.0,,,Acacia Water,Turkanadata,,,,,,,,
,3155,Karebur,Kenya,Turkana,,,,,4.42056,35.54417,,3.0,24.0,,,Acacia Water,Turkanadata,,,,,,,,
,3156,Naemoit,Kenya,Turkana,,,,,4.42155,34.43173,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3157,Naemoit,Kenya,Turkana,,,,,4.42211,34.43105,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3158,Erulubei Nc 108,Kenya,Turkana,,,,,4.42771,35.81177,,,109.0,,,Acacia Water,Turkanadata,,,,,,,,
,3159,Lokindongo Borehole,Kenya,Turkana,,,,,4.43246,35.53576,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3160,Nakalale,Kenya,Turkana,,,,,4.43633,35.71857,,2.4,,,,Acacia Water,Turkanadata,,,,820,,,,
,3161,Ngimorutai,Kenya,Turkana,,,,,4.4431,35.4889,,,110.0,,,Acacia Water,Turkanadata,,,,,,,,
,3162,Karebur,Kenya,Turkana,,,,,4.44362,35.72569,,0.9,,,,Acacia Water,Turkanadata,,,,1140,,,,
,3163,Loruth Pri Sch,Kenya,Turkana,,,,,4.44377,35.35852,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3164,Karebur,Kenya,Turkana,,,,,4.44407,35.72201,,,65.0,,,Acacia Water,Turkanadata,,,,1100,,,,
,3165,Emunyen BH,Kenya,Turkana,,,,,4.45375,35.36015,,,,,,Acacia Water,Turkanadata,,,,1530,,,,
,3166,Todonyang Brehole,Kenya,Turkana,,,,,4.45726,35.92987,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3167,Kalopusuk,Kenya,Turkana,,,,,4.46406,34.44606,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3168,Ekichele,Kenya,Turkana,,,,,4.47749,35.44815,,,,,,Acacia Water,Turkanadata,,,,750,,,,
,3169,Kaeosin Borehole 3,Kenya,Turkana,,,,,4.48016,35.44739,,0.28,,,,Acacia Water,Turkanadata,,,,,,,,
,3170,Kaeosin BH,Kenya,Turkana,,,,,4.48024,35.40961,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3171,Kaeosin 2,Kenya,Turkana,,,,,4.48126,35.44164,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3172,Napetadiye,Kenya,Turkana,,,,,4.49959,34.45081,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3173,D Of Lodwar,Kenya,Turkana,,,,,4.5028,35.5028,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3174,St Charles Lwanga Nakwamekwi,Kenya,Turkana,,,,,4.50618,35.42014,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3175,Kaikor,Kenya,Turkana,,,,,4.51678,35.42235,,2.0,,,,Acacia Water,Turkanadata,,,,1660,,,,
,3176,Sasame BH,Kenya,Turkana,,,,,4.52005,35.74757,,0.6,,,,Acacia Water,Turkanadata,,,,2200,,,,
,3177,Kaiokor Catholic Sisters,Kenya,Turkana,,,,,4.52099,35.42535,,,,,,Acacia Water,Turkanadata,,,,930,,,,
,3178,Kaikor,Kenya,Turkana,,,,,4.52261,35.42137,,9.0,42.0,,,Acacia Water,Turkanadata,,,,1230,,,,
,3179,Kaikor BH,Kenya,Turkana,,,,,4.52264,35.42256,,1.8,,,,Acacia Water,Turkanadata,,,,1920,,,,
,3180,Kaikor Catholic,Kenya,Turkana,,,,,4.52306,35.42429,,1.2,,,,Acacia Water,Turkanadata,,,,920,,,,
,3181,Todenyang Catholic,Kenya,Turkana,,,,,4.52987,35.91977,,,,,,Acacia Water,Turkanadata,,,,810,,,,
,3182,Kaikwor,Kenya,Turkana,,,,,4.5333,35.4167,,1.38,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,3183,Nalita,Kenya,Turkana,,,,,4.53562,35.42831,,4.0,,,,Acacia Water,Turkanadata,,,,1610,,,,
,3184,Nauredapal 2,Kenya,Turkana,,,,,4.5611,35.2819,,,120.0,,,Acacia Water,Turkanadata,,,,,,,,
,3185,Sasame,Kenya,Turkana,,,,,4.57944,35.79556,,0.75,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,3186,D Of LODWAR,Kenya,Turkana,,,,,4.58333,35.4167,,4.85,51.0,,,Acacia Water,Turkanadata,,,,,,,,
,3187,St Martha Nakinomet,Kenya,Turkana,,,,,4.62778,35.39895,,,,,,Acacia Water,Turkanadata,,,,800,,,,
,3188,Nakionomet,Kenya,Turkana,,,,,4.63056,35.39912,,,,,,Acacia Water,Turkanadata,,,,840,,,,
,3189,Kalowath,Kenya,Turkana,,,,,4.6306,35.2783,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,3190,Nakimonet Borehole,Kenya,Turkana,,,,,4.63355,35.39981,,1.8,,,,Acacia Water,Turkanadata,,,,790,,,,
,3191,Nakimomet,Kenya,Turkana,,,,,4.6583,35.4528,,12.0,40.0,,,Acacia Water,Turkanadata,,,,,,,,
,3192,Kenya Poice,Kenya,Turkana,,,,,4.6667,35.7333,,,11.0,,,Acacia Water,Turkanadata,,,,,,,,
,3193,Kokuro,Kenya,Turkana,,,,,4.66713,35.71706,,,27.0,,,Acacia Water,Turkanadata,,,,2310,,,,
,3194,Kokuro II,Kenya,Turkana,,,,,4.66753,35.71117,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3195,Kenya Police,Kenya,Turkana,,,,,4.67513,35.72161,,0.91,72.0,,,Acacia Water,Turkanadata,,,,560,,,,
,3196,Kang???tulae,Kenya,Turkana,,,,,4.68885,35.41537,,,,,,Acacia Water,Turkanadata,,,,630,,,,
,3197,Lobur,Kenya,Turkana,,,,,4.70202,35.67244,,,,,,Acacia Water,Turkanadata,,,,1420,,,,
,3198,Lobur Mission,Kenya,Turkana,,,,,4.71617,35.66953,,,99.0,,,Acacia Water,Turkanadata,,,,,,,,
,3199,Lobur Community Bh,Kenya,Turkana,,,,,4.7163,35.6782,,,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,3200,Lobur Mission,Kenya,Turkana,,,,,4.71685,35.66962,,,112.0,,,Acacia Water,Turkanadata,,,,1180,,,,
,3201,Lobur,Kenya,Turkana,,,,,4.71715,35.67788,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3202,Lobur Community Bh,Kenya,Turkana,,,,,4.72044,35.6795,,,,,,Acacia Water,Turkanadata,,,,2970,,,,
,3203,,Kenya,Turkana,,,,,4.72215,35.6692,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3204,Napeikar,Kenya,Turkana,,,,,4.74847,35.66596,,,,,,Acacia Water,Turkanadata,,,,520,,,,
,3205,Napeikar,Kenya,Turkana,,,,,4.74857,35.66617,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3206,BH1E Meyan,Kenya,Turkana,,,,,4.75117,35.66166,,36.3,230.0,,,Acacia Water,Turkanadata,,,,410,268,,,
,3207,Napeikar Borehole,Kenya,Turkana,,,,,4.75127,35.6607,,,,,,Acacia Water,Turkanadata,,,,620,,,,
,3208,Loitanit,Kenya,Turkana,,,,,4.7611,35.4083,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,3209,Loitanit,Kenya,Turkana,,,,,4.76792,35.40723,,,,,,Acacia Water,Turkanadata,,,,560,,,,
,3210,Saasae,Kenya,Turkana,,,,,4.77166,35.68211,,,72.0,,,Acacia Water,Turkanadata,,,,,,,,
,3211,Loitanit,Kenya,Turkana,,,,,4.7736,35.4556,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,3212,Loitanit 2,Kenya,Turkana,,,,,4.7739,35.4553,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,3213,Loitanit Borehole,Kenya,Turkana,,,,,4.78994,35.38861,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3214,Lobulono,Kenya,Turkana,,,,,4.83429,35.37325,,,,,,Acacia Water,Turkanadata,,,,690,,,,
,3215,Napak,Kenya,Turkana,,,,,4.86363,35.39374,,,,,,Acacia Water,Turkanadata,,,,920,,,,
,3216,Napak BH,Kenya,Turkana,,,,,4.86431,35.39486,,0.6,,,,Acacia Water,Turkanadata,,,,900,,,,
,3217,Liwan,Kenya,Turkana,,,,,4.90424,35.65421,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3218,Kaimothia,Kenya,Turkana,,,,,4.9208,35.3431,,4.8,25.0,,,Acacia Water,Turkanadata,,,,,,,,
,3219,Koyassa Springs 1,Kenya,Turkana,,,,,4.94528,35.43833,,,20.0,,,Acacia Water,Turkanadata,,,,,,,,
,3220,Koyassa Springs 2,Kenya,Turkana,,,,,4.9453,35.4383,,2.12,15.0,,,Acacia Water,Turkanadata,,,,,,,,
,3221,Koyasa,Kenya,Turkana,,,,,4.9694,35.4865,,,67.0,,,Acacia Water,Turkanadata,,,,670,,,,
,3222,Koyasa Borehore,Kenya,Turkana,,,,,4.97317,35.48637,,1.8,,,,Acacia Water,Turkanadata,,,,,,,,
,3223,Lokomarinyang,Kenya,Turkana,,,,,5.01267,35.59568,,,46.0,,,Acacia Water,Turkanadata,,,,1280,,,,
,3224,Kangisechi,Kenya,Turkana,,,,,5.01334,35.58005,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3225,Lokimorinyang,Kenya,Turkana,,,,,5.04028,35.64417,,,90.0,,,Acacia Water,Turkanadata,,,,720,,,,
,3226,Local Adminst.,Kenya,Turkana,,,,,5.28208,35.8189,,,80.0,,,Acacia Water,Turkanadata,,,,3200,,,,
,3227,Kibish,Kenya,Turkana,,,,,5.28547,35.8298,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3228,Kibish Police Post,Kenya,Turkana,,,,,5.28619,35.82907,,7.2,75.0,,,Acacia Water,Turkanadata,,,,,,,,
,3229,Kibish,Kenya,Turkana,,,,,5.28986,35.82751,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3230,Kibish Mission,Kenya,Turkana,,,,,5.2905,35.8233,,,78.0,,,Acacia Water,Turkanadata,,,,3120,,,,
,3231,Turkana Missionary Fellowship- Narewa,Kenya,Turkana,,,,,3.09375,35.61569,,4.0,51.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3232,Diocese of Lodwar- Nawountos,Kenya,Turkana,,,,,3.79149,34.24003,,3.0,79.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3233,Kamarese Community Borehole- Kamarese,Kenya,Turkana,,,,,2.33583,35.59555,,3.0,90.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3234,Tullow Kenya -Kaengakalalio C,Kenya,Turkana,,,,,2.28776,35.81362,,4.0,105.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3235,Tullow Kenya BV - Kaengalalio A',Kenya,Turkana,,,,,2.2581,35.81683,,4.0,157.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3236,Tullow Kenya BV- Kangomo II,Kenya,Turkana,,,,,2.35358,35.81063,,14.0,206.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3237,China Railway No. 5 Engineering Group Company Ltd,Kenya,Turkana,,,,,2.89378,35.61636,,15.0,130.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3239,World Vision Kenya-Borehole-4D,Kenya,Turkana,,,,,3.75329,34.83583,,17.0,121.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3240,Turkana County Government -Natagilae,Kenya,Turkana,,,,,3.14675,35.9053,,20.0,95.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3241,Turkana County Government- Katula,Kenya,Turkana,,,,,3.18973,36.13007,,,34.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3242,Turkana County Government - Nakariongora,Kenya,Turkana,,,,,3.24478,35.80205,,,72.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3243,Turkana County Government- Kangaregae,Kenya,Turkana,,,,,2.99192,35.70015,,,60.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3244,Turkana County Government - Nakechichok,Kenya,Turkana,,,,,3.13456,35.85644,,16.0,123.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3245,Turkana County Government -Kapokor,Kenya,Turkana,,,,,3.3675,35.69136,,,82.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3246,Turkana County Government - Nariamawoi,Kenya,Turkana,,,,,3.07216,35.56378,,25.0,69.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3247,Turkana County Government - Nabuin,Kenya,Turkana,,,,,3.44453,35.67856,,6.0,82.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3248,Turkana County Government- Nakwamuyen,Kenya,Turkana,,,,,3.21948,35.42877,,,23.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3249,Turkana County Government- Kapokor Primary Sch,Kenya,Turkana,,,,,3.3648,35.6921,,3.0,41.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3250,Turkana County Government- Lochorodome,Kenya,Turkana,,,,,2.90059,35.6763,,,114.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3251,Turkana County Government- Nakadukui,Kenya,Turkana,,,,,3.17192,35.76545,,25.0,84.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3252,Turkana County Government- Nyanae,Kenya,Turkana,,,,,3.20624,35.49961,,16.0,64.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3253,Turkana County Government- Kadinyanyangole,Kenya,Turkana,,,,,3.09753,35.65867,,21.0,93.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3254,Turkana County Government- Keekuto,Kenya,Turkana,,,,,2.61324,35.35606,,16.0,56.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3255,China State Construction Engineering Corp. KM 32+080 Lokichar,Kenya,Turkana,,,,,2.62643,35.65165,,6.0,100.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3256,China State Construction Engineering Corp. KM 36+135 Lokichar,Kenya,Turkana,,,,,2.65794,35.63636,,9.0,90.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
,3257,China State Construction Engineering Corp. KM 28+745 Lokichar,Kenya,Turkana,,,,,2.59717,35.6496,,9.0,109.0,,,Acacia Water,WRA TURKANA 23.9.22 Register - Boreholes- Lower Turkwel Sub (1),,,,,,,,
